date,pressure,temperature,wind,hour
2010-06-26,1017.8,19.2,3.8,12
2010-06-26,1017.6,20.2,3.9,13
2010-06-26,1017.4,20.7,4.1,14
2010-06-26,1017.2,21.1,4.2,15
2010-06-26,1016.9,21.2,4.1,16
2010-06-26,1016.6,21.0,4.1,17
2010-06-26,1016.5,20.4,3.8,18
2010-06-26,1016.5,19.3,3.7,19
2010-06-26,1016.6,17.7,3.4,20
2010-06-26,1017.0,16.4,3.3,21
2010-06-26,1017.1,15.7,3.4,22
2010-06-26,1017.2,15.0,3.4,23
2010-06-27,1016.8,14.4,3.2,00
2010-06-27,1017.2,13.9,3.1,01
2010-06-27,1017.2,13.4,3.0,02
2010-06-27,1017.2,13.0,2.8,03
2010-06-27,1017.3,12.7,2.7,04
2010-06-27,1017.5,12.6,2.6,05
2010-06-27,1017.7,13.3,2.9,06
2010-06-27,1017.9,14.1,3.0,07
2010-06-27,1018.0,15.1,3.1,08
2010-06-27,1018.0,16.1,3.3,09
2010-06-27,1017.9,17.2,3.4,10
2010-06-27,1017.9,18.3,3.7,11
2010-06-27,1017.7,19.3,3.8,12
2010-06-27,1017.5,20.2,3.9,13
2010-06-27,1017.3,20.8,4.1,14
2010-06-27,1017.1,21.2,4.2,15
2010-06-27,1016.8,21.3,4.1,16
2010-06-27,1016.6,21.1,4.0,17
2010-06-27,1016.5,20.4,3.9,18
2010-06-27,1016.5,19.4,3.7,19
2010-06-27,1016.6,17.8,3.4,20
2010-06-27,1017.0,16.6,3.4,21
2010-06-27,1017.1,15.8,3.4,22
2010-06-27,1017.2,15.1,3.4,23
2010-06-28,1016.8,14.4,3.2,00
2010-06-28,1017.2,13.9,3.1,01
2010-06-28,1017.2,13.5,3.0,02
2010-06-28,1017.3,13.1,2.8,03
2010-06-28,1017.4,12.8,2.7,04
2010-06-28,1017.5,12.7,2.6,05
2010-06-28,1017.7,13.3,3.0,06
2010-06-28,1017.9,14.2,3.0,07
2010-06-28,1018.0,15.2,3.2,08
2010-06-28,1018.0,16.2,3.3,09
2010-06-28,1018.0,17.2,3.4,10
2010-06-28,1018.0,18.3,3.7,11
2010-06-28,1017.8,19.3,3.8,12
2010-06-28,1017.6,20.3,3.9,13
2010-06-28,1017.4,20.8,4.1,14
2010-06-28,1017.2,21.2,4.2,15
2010-06-28,1016.9,21.3,4.1,16
2010-06-28,1016.6,21.1,4.1,17
2010-06-28,1016.5,20.4,3.9,18
2010-06-28,1016.6,19.4,3.8,19
2010-06-28,1016.7,17.7,3.5,20
2010-06-28,1017.0,16.5,3.4,21
2010-06-28,1017.2,15.7,3.4,22
2010-06-28,1017.2,15.1,3.4,23
2010-06-29,1016.9,14.4,3.2,00
2010-06-29,1017.3,14.0,3.2,01
2010-06-29,1017.3,13.6,3.0,02
2010-06-29,1017.3,13.2,2.9,03
2010-06-29,1017.4,12.8,2.7,04
2010-06-29,1017.6,12.7,2.7,05
2010-06-29,1017.8,13.4,3.0,06
2010-06-29,1018.0,14.2,3.0,07
2010-06-29,1018.1,15.2,3.2,08
2010-06-29,1018.1,16.2,3.3,09
2010-06-29,1018.1,17.2,3.4,10
2010-06-29,1018.0,18.3,3.7,11
2010-06-29,1017.9,19.4,3.8,12
2010-06-29,1017.7,20.3,3.9,13
2010-06-29,1017.5,20.9,4.1,14
2010-06-29,1017.2,21.2,4.2,15
2010-06-29,1017.0,21.3,4.1,16
2010-06-29,1016.7,21.1,4.0,17
2010-06-29,1016.6,20.4,3.9,18
2010-06-29,1016.6,19.4,3.8,19
2010-06-29,1016.7,17.8,3.4,20
2010-06-29,1017.1,16.6,3.4,21
2010-06-29,1017.2,15.8,3.4,22
2010-06-29,1017.3,15.1,3.4,23
2010-06-30,1016.9,14.4,3.2,00
2010-06-30,1017.3,14.0,3.1,01
2010-06-30,1017.3,13.6,3.0,02
2010-06-30,1017.3,13.2,2.8,03
2010-06-30,1017.4,12.8,2.7,04
2010-06-30,1017.6,12.7,2.6,05
2010-06-30,1017.8,13.4,2.9,06
2010-06-30,1018.0,14.3,3.0,07
2010-06-30,1018.1,15.3,3.2,08
2010-06-30,1018.1,16.3,3.3,09
2010-06-30,1018.1,17.4,3.5,10
2010-06-30,1018.0,18.5,3.7,11
2010-06-30,1017.9,19.6,3.8,12
2010-06-30,1017.7,20.4,4.0,13
2010-06-30,1017.5,21.1,4.1,14
2010-06-30,1017.2,21.4,4.2,15
2010-06-30,1017.0,21.5,4.2,16
2010-06-30,1016.7,21.2,4.1,17
2010-06-30,1016.6,20.6,3.9,18
2010-06-30,1016.6,19.6,3.8,19
2010-06-30,1016.7,17.9,3.4,20
2010-06-30,1017.1,16.7,3.4,21
2010-06-30,1017.2,15.9,3.4,22
2010-06-30,1017.2,15.3,3.4,23
2010-07-01,1017.0,14.6,3.2,00
2010-07-01,1017.3,14.2,3.1,01
2010-07-01,1017.3,13.7,3.0,02
2010-07-01,1017.3,13.3,2.8,03
2010-07-01,1017.4,12.9,2.7,04
2010-07-01,1017.6,12.8,2.6,05
2010-07-01,1017.8,13.6,2.9,06
2010-07-01,1018.0,14.4,3.0,07
2010-07-01,1018.1,15.4,3.2,08
2010-07-01,1018.1,16.4,3.3,09
2010-07-01,1018.1,17.5,3.5,10
2010-07-01,1018.0,18.7,3.7,11
2010-07-01,1017.9,19.7,3.8,12
2010-07-01,1017.7,20.6,4.0,13
2010-07-01,1017.5,21.2,4.1,14
2010-07-01,1017.2,21.6,4.2,15
2010-07-01,1017.0,21.7,4.2,16
2010-07-01,1016.7,21.4,4.1,17
2010-07-01,1016.6,20.7,3.9,18
2010-07-01,1016.6,19.7,3.8,19
2010-07-01,1016.7,18.1,3.4,20
2010-07-01,1017.0,16.8,3.4,21
2010-07-01,1017.2,16.1,3.4,22
2010-07-01,1017.2,15.4,3.4,23
2010-07-02,1017.0,14.6,3.2,00
2010-07-02,1017.3,14.2,3.1,01
2010-07-02,1017.3,13.7,3.0,02
2010-07-02,1017.3,13.3,2.9,03
2010-07-02,1017.4,13.0,2.7,04
2010-07-02,1017.6,12.9,2.6,05
2010-07-02,1017.8,13.6,2.9,06
2010-07-02,1018.0,14.4,3.0,07
2010-07-02,1018.1,15.5,3.2,08
2010-07-02,1018.1,16.5,3.3,09
2010-07-02,1018.1,17.6,3.5,10
2010-07-02,1018.1,18.7,3.7,11
2010-07-02,1017.9,19.7,3.9,12
2010-07-02,1017.7,20.7,4.0,13
2010-07-02,1017.5,21.3,4.1,14
2010-07-02,1017.3,21.7,4.2,15
2010-07-02,1017.0,21.8,4.2,16
2010-07-02,1016.7,21.5,4.0,17
2010-07-02,1016.6,20.8,3.9,18
2010-07-02,1016.6,19.7,3.7,19
2010-07-02,1016.7,18.1,3.4,20
2010-07-02,1017.0,16.9,3.4,21
2010-07-02,1017.2,16.1,3.4,22
2010-07-02,1017.2,15.5,3.4,23
2010-07-03,1017.0,14.7,3.2,00
2010-07-03,1017.3,14.3,3.1,01
2010-07-03,1017.3,13.8,2.9,02
2010-07-03,1017.3,13.4,2.8,03
2010-07-03,1017.4,13.1,2.7,04
2010-07-03,1017.6,12.9,2.6,05
2010-07-03,1017.8,13.7,3.0,06
2010-07-03,1018.0,14.5,3.1,07
2010-07-03,1018.2,15.5,3.2,08
2010-07-03,1018.2,16.5,3.3,09
2010-07-03,1018.1,17.6,3.4,10
2010-07-03,1018.1,18.7,3.6,11
2010-07-03,1017.9,19.7,3.8,12
2010-07-03,1017.8,20.6,4.0,13
2010-07-03,1017.5,21.3,4.1,14
2010-07-03,1017.3,21.7,4.2,15
2010-07-03,1017.0,21.8,4.1,16
2010-07-03,1016.8,21.5,4.0,17
2010-07-03,1016.6,20.8,3.8,18
2010-07-03,1016.7,19.8,3.7,19
2010-07-03,1016.8,18.2,3.4,20
2010-07-03,1017.1,16.9,3.4,21
2010-07-03,1017.2,16.2,3.4,22
2010-07-03,1017.3,15.6,3.4,23
2010-07-04,1017.2,14.7,3.2,00
2010-07-04,1017.3,14.4,3.0,01
2010-07-04,1017.3,13.9,2.9,02
2010-07-04,1017.4,13.4,2.8,03
2010-07-04,1017.5,13.1,2.6,04
2010-07-04,1017.7,13.0,2.6,05
2010-07-04,1017.9,13.7,3.0,06
2010-07-04,1018.1,14.6,3.0,07
2010-07-04,1018.2,15.6,3.1,08
2010-07-04,1018.2,16.6,3.3,09
2010-07-04,1018.2,17.6,3.4,10
2010-07-04,1018.1,18.8,3.6,11
2010-07-04,1018.0,19.8,3.8,12
2010-07-04,1017.8,20.8,4.0,13
2010-07-04,1017.6,21.4,4.1,14
2010-07-04,1017.4,21.8,4.2,15
2010-07-04,1017.1,21.9,4.1,16
2010-07-04,1016.8,21.6,4.0,17
2010-07-04,1016.7,20.9,3.8,18
2010-07-04,1016.7,19.9,3.8,19
2010-07-04,1016.8,18.3,3.4,20
2010-07-04,1017.2,17.0,3.4,21
2010-07-04,1017.3,16.3,3.4,22
2010-07-04,1017.3,15.6,3.4,23
2010-07-05,1017.2,14.7,3.2,00
2010-07-05,1017.4,14.4,3.1,01
2010-07-05,1017.4,13.9,2.9,02
2010-07-05,1017.4,13.6,2.8,03
2010-07-05,1017.5,13.2,2.7,04
2010-07-05,1017.7,13.1,2.6,05
2010-07-05,1017.9,13.8,3.0,06
2010-07-05,1018.1,14.6,3.1,07
2010-07-05,1018.3,15.6,3.2,08
2010-07-05,1018.2,16.6,3.3,09
2010-07-05,1018.2,17.7,3.4,10
2010-07-05,1018.2,18.9,3.6,11
2010-07-05,1018.0,19.9,3.8,12
2010-07-05,1017.8,20.8,4.0,13
2010-07-05,1017.6,21.5,4.1,14
2010-07-05,1017.4,21.9,4.1,15
2010-07-05,1017.2,22.0,4.1,16
2010-07-05,1016.9,21.7,4.0,17
2010-07-05,1016.8,21.1,3.9,18
2010-07-05,1016.8,19.9,3.8,19
2010-07-05,1016.9,18.3,3.5,20
2010-07-05,1017.2,17.1,3.4,21
2010-07-05,1017.4,16.3,3.4,22
2010-07-05,1017.4,15.7,3.4,23
2010-07-06,1017.3,14.8,3.2,00
2010-07-06,1017.4,14.5,3.1,01
2010-07-06,1017.5,14.1,2.9,02
2010-07-06,1017.5,13.6,2.8,03
2010-07-06,1017.6,13.2,2.7,04
2010-07-06,1017.8,13.1,2.6,05
2010-07-06,1018.0,13.8,3.0,06
2010-07-06,1018.2,14.6,3.1,07
2010-07-06,1018.4,15.7,3.2,08
2010-07-06,1018.4,16.6,3.3,09
2010-07-06,1018.4,17.7,3.4,10
2010-07-06,1018.3,18.9,3.7,11
2010-07-06,1018.2,19.9,3.8,12
2010-07-06,1018.0,20.8,4.1,13
2010-07-06,1017.8,21.6,4.2,14
2010-07-06,1017.6,21.9,4.2,15
2010-07-06,1017.3,22.1,4.1,16
2010-07-06,1017.1,21.7,4.0,17
2010-07-06,1016.9,21.1,3.9,18
2010-07-06,1017.0,20.0,3.8,19
2010-07-06,1017.1,18.4,3.5,20
2010-07-06,1017.4,17.2,3.4,21
2010-07-06,1017.5,16.4,3.4,22
2010-07-06,1017.6,15.7,3.4,23
2010-07-07,1017.5,14.8,3.2,00
2010-07-07,1017.6,14.5,3.1,01
2010-07-07,1017.7,14.1,3.0,02
2010-07-07,1017.7,13.7,2.8,03
2010-07-07,1017.8,13.3,2.7,04
2010-07-07,1018.0,13.2,2.6,05
2010-07-07,1018.2,13.8,3.0,06
2010-07-07,1018.4,14.7,3.1,07
2010-07-07,1018.6,15.7,3.2,08
2010-07-07,1018.6,16.7,3.3,09
2010-07-07,1018.6,17.7,3.4,10
2010-07-07,1018.5,18.9,3.7,11
2010-07-07,1018.4,19.9,3.8,12
2010-07-07,1018.2,20.9,4.1,13
2010-07-07,1018.0,21.6,4.1,14
2010-07-07,1017.7,22.1,4.1,15
2010-07-07,1017.5,22.1,4.1,16
2010-07-07,1017.2,21.8,4.0,17
2010-07-07,1017.0,21.2,3.9,18
2010-07-07,1017.1,20.1,3.8,19
2010-07-07,1017.2,18.4,3.5,20
2010-07-07,1017.5,17.2,3.5,21
2010-07-07,1017.6,16.4,3.4,22
2010-07-07,1017.7,15.8,3.4,23
2010-07-08,1017.7,14.9,3.2,00
2010-07-08,1017.7,14.6,3.1,01
2010-07-08,1017.8,14.1,3.0,02
2010-07-08,1017.8,13.7,2.8,03
2010-07-08,1017.9,13.4,2.7,04
2010-07-08,1018.1,13.2,2.7,05
2010-07-08,1018.3,13.9,3.0,06
2010-07-08,1018.5,14.7,3.1,07
2010-07-08,1018.7,15.7,3.2,08
2010-07-08,1018.7,16.7,3.3,09
2010-07-08,1018.6,17.8,3.5,10
2010-07-08,1018.6,19.0,3.7,11
2010-07-08,1018.4,20.0,3.8,12
2010-07-08,1018.2,20.9,4.1,13
2010-07-08,1018.0,21.7,4.2,14
2010-07-08,1017.8,22.1,4.1,15
2010-07-08,1017.5,22.2,4.2,16
2010-07-08,1017.3,21.9,4.1,17
2010-07-08,1017.1,21.3,3.9,18
2010-07-08,1017.1,20.2,3.8,19
2010-07-08,1017.2,18.5,3.5,20
2010-07-08,1017.5,17.3,3.5,21
2010-07-08,1017.7,16.6,3.4,22
2010-07-08,1017.7,15.9,3.4,23
2010-07-09,1017.7,14.9,3.2,00
2010-07-09,1017.8,14.6,3.1,01
2010-07-09,1017.8,14.2,2.9,02
2010-07-09,1017.8,13.8,2.8,03
2010-07-09,1017.9,13.4,2.7,04
2010-07-09,1018.1,13.2,2.6,05
2010-07-09,1018.3,13.9,3.0,06
2010-07-09,1018.5,14.8,3.1,07
2010-07-09,1018.7,15.8,3.2,08
2010-07-09,1018.7,16.8,3.3,09
2010-07-09,1018.6,17.9,3.4,10
2010-07-09,1018.6,19.1,3.6,11
2010-07-09,1018.4,20.2,3.8,12
2010-07-09,1018.2,21.1,4.1,13
2010-07-09,1018.0,21.8,4.2,14
2010-07-09,1017.8,22.3,4.1,15
2010-07-09,1017.5,22.4,4.2,16
2010-07-09,1017.2,22.1,4.1,17
2010-07-09,1017.1,21.4,3.9,18
2010-07-09,1017.1,20.4,3.8,19
2010-07-09,1017.2,18.7,3.5,20
2010-07-09,1017.5,17.5,3.5,21
2010-07-09,1017.7,16.7,3.4,22
2010-07-09,1017.7,16.0,3.4,23
2010-07-10,1017.6,15.1,3.2,00
2010-07-10,1017.8,14.7,3.1,01
2010-07-10,1017.8,14.3,2.9,02
2010-07-10,1017.8,13.9,2.8,03
2010-07-10,1017.9,13.4,2.7,04
2010-07-10,1018.2,13.3,2.6,05
2010-07-10,1018.4,14.0,3.0,06
2010-07-10,1018.6,14.8,3.1,07
2010-07-10,1018.7,15.9,3.2,08
2010-07-10,1018.7,16.9,3.3,09
2010-07-10,1018.7,18.0,3.4,10
2010-07-10,1018.7,19.2,3.6,11
2010-07-10,1018.5,20.3,3.8,12
2010-07-10,1018.3,21.2,4.1,13
2010-07-10,1018.0,21.9,4.2,14
2010-07-10,1017.8,22.4,4.1,15
2010-07-10,1017.5,22.5,4.2,16
2010-07-10,1017.3,22.2,4.0,17
2010-07-10,1017.1,21.6,3.9,18
2010-07-10,1017.1,20.5,3.8,19
2010-07-10,1017.2,18.8,3.5,20
2010-07-10,1017.6,17.6,3.5,21
2010-07-10,1017.7,16.8,3.4,22
2010-07-10,1017.8,16.1,3.3,23
2010-07-11,1017.7,15.2,3.2,00
2010-07-11,1017.8,14.8,3.1,01
2010-07-11,1017.8,14.4,2.9,02
2010-07-11,1017.9,13.9,2.8,03
2010-07-11,1018.0,13.5,2.6,04
2010-07-11,1018.2,13.3,2.6,05
2010-07-11,1018.4,14.1,3.0,06
2010-07-11,1018.6,14.9,3.1,07
2010-07-11,1018.8,15.9,3.1,08
2010-07-11,1018.8,17.0,3.2,09
2010-07-11,1018.8,18.1,3.4,10
2010-07-11,1018.7,19.3,3.6,11
2010-07-11,1018.6,20.4,3.8,12
2010-07-11,1018.4,21.3,4.1,13
2010-07-11,1018.1,22.1,4.2,14
2010-07-11,1017.9,22.6,4.1,15
2010-07-11,1017.6,22.7,4.2,16
2010-07-11,1017.3,22.4,4.1,17
2010-07-11,1017.2,21.8,4.0,18
2010-07-11,1017.2,20.7,3.8,19
2010-07-11,1017.3,18.9,3.6,20
2010-07-11,1017.7,17.7,3.5,21
2010-07-11,1017.8,16.9,3.4,22
2010-07-11,1017.9,16.2,3.3,23
2010-07-12,1017.8,15.3,3.2,00
2010-07-12,1017.9,14.9,3.1,01
2010-07-12,1017.9,14.5,2.9,02
2010-07-12,1018.0,14.1,2.8,03
2010-07-12,1018.1,13.6,2.6,04
2010-07-12,1018.3,13.4,2.6,05
2010-07-12,1018.5,14.2,3.0,06
2010-07-12,1018.7,15.1,3.1,07
2010-07-12,1018.9,16.1,3.1,08
2010-07-12,1018.9,17.1,3.2,09
2010-07-12,1018.9,18.2,3.5,10
2010-07-12,1018.8,19.4,3.6,11
2010-07-12,1018.6,20.5,3.8,12
2010-07-12,1018.4,21.4,4.1,13
2010-07-12,1018.2,22.2,4.2,14
2010-07-12,1017.9,22.7,4.1,15
2010-07-12,1017.7,22.8,4.2,16
2010-07-12,1017.4,22.6,4.0,17
2010-07-12,1017.2,21.9,3.9,18
2010-07-12,1017.2,20.8,3.8,19
2010-07-12,1017.3,19.1,3.5,20
2010-07-12,1017.7,17.8,3.5,21
2010-07-12,1017.8,17.1,3.4,22
2010-07-12,1017.9,16.4,3.3,23
2010-07-13,1017.8,15.6,3.2,00
2010-07-13,1017.9,15.1,3.1,01
2010-07-13,1017.9,14.6,2.9,02
2010-07-13,1018.0,14.2,2.7,03
2010-07-13,1018.1,13.7,2.6,04
2010-07-13,1018.3,13.5,2.5,05
2010-07-13,1018.5,14.3,2.9,06
2010-07-13,1018.7,15.2,3.0,07
2010-07-13,1018.9,16.2,3.1,08
2010-07-13,1018.9,17.3,3.2,09
2010-07-13,1018.8,18.4,3.5,10
2010-07-13,1018.8,19.6,3.6,11
2010-07-13,1018.6,20.7,3.8,12
2010-07-13,1018.4,21.7,4.1,13
2010-07-13,1018.1,22.4,4.2,14
2010-07-13,1017.9,22.9,4.1,15
2010-07-13,1017.6,23.1,4.2,16
2010-07-13,1017.3,22.8,4.0,17
2010-07-13,1017.2,22.2,4.0,18
2010-07-13,1017.2,21.1,3.8,19
2010-07-13,1017.3,19.3,3.5,20
2010-07-13,1017.6,18.1,3.5,21
2010-07-13,1017.8,17.3,3.4,22
2010-07-13,1017.8,16.6,3.3,23
2010-07-14,1017.8,15.7,3.2,00
2010-07-14,1017.8,15.2,3.0,01
2010-07-14,1017.9,14.7,2.8,02
2010-07-14,1017.9,14.3,2.7,03
2010-07-14,1018.0,13.8,2.6,04
2010-07-14,1018.2,13.6,2.5,05
2010-07-14,1018.5,14.3,2.8,06
2010-07-14,1018.7,15.3,3.0,07
2010-07-14,1018.8,16.3,3.1,08
2010-07-14,1018.8,17.4,3.2,09
2010-07-14,1018.8,18.6,3.5,10
2010-07-14,1018.7,19.7,3.6,11
2010-07-14,1018.6,20.9,3.8,12
2010-07-14,1018.3,21.9,4.0,13
2010-07-14,1018.1,22.7,4.1,14
2010-07-14,1017.8,23.2,4.1,15
2010-07-14,1017.5,23.3,4.2,16
2010-07-14,1017.2,23.1,4.0,17
2010-07-14,1017.0,22.4,4.0,18
2010-07-14,1017.1,21.3,3.8,19
2010-07-14,1017.1,19.6,3.5,20
2010-07-14,1017.5,18.3,3.4,21
2010-07-14,1017.7,17.4,3.4,22
2010-07-14,1017.7,16.7,3.3,23
2010-07-15,1017.7,15.8,3.2,00
2010-07-15,1017.7,15.4,3.0,01
2010-07-15,1017.8,14.9,2.8,02
2010-07-15,1017.8,14.4,2.7,03
2010-07-15,1018.0,14.0,2.6,04
2010-07-15,1018.2,13.7,2.5,05
2010-07-15,1018.4,14.5,2.9,06
2010-07-15,1018.6,15.4,3.0,07
2010-07-15,1018.8,16.4,3.1,08
2010-07-15,1018.8,17.5,3.2,09
2010-07-15,1018.7,18.6,3.4,10
2010-07-15,1018.7,19.8,3.6,11
2010-07-15,1018.5,20.9,3.8,12
2010-07-15,1018.3,21.9,4.0,13
2010-07-15,1018.0,22.7,4.1,14
2010-07-15,1017.8,23.3,4.0,15
2010-07-15,1017.4,23.4,4.1,16
2010-07-15,1017.2,23.2,4.0,17
2010-07-15,1017.0,22.6,3.9,18
2010-07-15,1017.0,21.4,3.8,19
2010-07-15,1017.1,19.6,3.5,20
2010-07-15,1017.5,18.4,3.4,21
2010-07-15,1017.6,17.6,3.4,22
2010-07-15,1017.7,16.8,3.3,23
2010-07-16,1017.7,15.9,3.2,00
2010-07-16,1017.7,15.4,3.0,01
2010-07-16,1017.8,14.9,2.9,02
2010-07-16,1017.8,14.6,2.7,03
2010-07-16,1017.9,14.1,2.6,04
2010-07-16,1018.2,13.8,2.5,05
2010-07-16,1018.4,14.6,2.9,06
2010-07-16,1018.6,15.4,3.0,07
2010-07-16,1018.8,16.5,3.2,08
2010-07-16,1018.8,17.6,3.2,09
2010-07-16,1018.7,18.7,3.4,10
2010-07-16,1018.7,19.9,3.6,11
2010-07-16,1018.5,21.0,3.8,12
2010-07-16,1018.3,22.0,4.0,13
2010-07-16,1018.0,22.8,4.1,14
2010-07-16,1017.7,23.3,4.0,15
2010-07-16,1017.4,23.5,4.1,16
2010-07-16,1017.2,23.3,4.0,17
2010-07-16,1017.0,22.7,3.9,18
2010-07-16,1017.0,21.5,3.8,19
2010-07-16,1017.1,19.7,3.4,20
2010-07-16,1017.5,18.5,3.4,21
2010-07-16,1017.6,17.7,3.4,22
2010-07-16,1017.7,16.9,3.3,23
2010-07-17,1017.7,16.1,3.2,00
2010-07-17,1017.7,15.6,3.0,01
2010-07-17,1017.8,15.1,2.9,02
2010-07-17,1017.8,14.6,2.7,03
2010-07-17,1018.0,14.2,2.6,04
2010-07-17,1018.2,13.9,2.5,05
2010-07-17,1018.4,14.6,2.8,06
2010-07-17,1018.6,15.5,3.0,07
2010-07-17,1018.8,16.5,3.1,08
2010-07-17,1018.8,17.6,3.2,09
2010-07-17,1018.8,18.7,3.4,10
2010-07-17,1018.7,19.9,3.6,11
2010-07-17,1018.5,21.1,3.8,12
2010-07-17,1018.3,22.1,4.0,13
2010-07-17,1018.0,22.8,4.1,14
2010-07-17,1017.7,23.4,4.0,15
2010-07-17,1017.4,23.6,4.1,16
2010-07-17,1017.2,23.3,4.0,17
2010-07-17,1017.0,22.7,3.9,18
2010-07-17,1017.0,21.6,3.7,19
2010-07-17,1017.1,19.8,3.4,20
2010-07-17,1017.5,18.6,3.4,21
2010-07-17,1017.6,17.7,3.4,22
2010-07-17,1017.7,16.9,3.3,23
2010-07-18,1017.6,16.2,3.2,00
2010-07-18,1017.7,15.6,3.0,01
2010-07-18,1017.8,15.1,2.8,02
2010-07-18,1017.8,14.7,2.6,03
2010-07-18,1018.0,14.2,2.5,04
2010-07-18,1018.2,13.9,2.5,05
2010-07-18,1018.4,14.6,2.8,06
2010-07-18,1018.6,15.6,3.0,07
2010-07-18,1018.8,16.6,3.1,08
2010-07-18,1018.8,17.6,3.2,09
2010-07-18,1018.8,18.7,3.4,10
2010-07-18,1018.7,19.9,3.6,11
2010-07-18,1018.5,21.1,3.8,12
2010-07-18,1018.3,22.1,3.9,13
2010-07-18,1018.0,22.9,4.1,14
2010-07-18,1017.7,23.5,4.1,15
2010-07-18,1017.4,23.7,4.2,16
2010-07-18,1017.2,23.4,4.0,17
2010-07-18,1017.0,22.9,3.9,18
2010-07-18,1017.0,21.7,3.8,19
2010-07-18,1017.1,19.9,3.4,20
2010-07-18,1017.5,18.7,3.4,21
2010-07-18,1017.6,17.8,3.3,22
2010-07-18,1017.6,17.1,3.3,23
2010-07-19,1017.6,16.3,3.3,00
2010-07-19,1017.7,15.6,3.0,01
2010-07-19,1017.8,15.2,2.8,02
2010-07-19,1017.8,14.7,2.6,03
2010-07-19,1017.9,14.2,2.5,04
2010-07-19,1018.2,13.9,2.5,05
2010-07-19,1018.4,14.7,2.7,06
2010-07-19,1018.6,15.6,3.0,07
2010-07-19,1018.8,16.6,3.1,08
2010-07-19,1018.8,17.6,3.2,09
2010-07-19,1018.8,18.8,3.4,10
2010-07-19,1018.7,20.0,3.6,11
2010-07-19,1018.5,21.2,3.8,12
2010-07-19,1018.3,22.2,4.0,13
2010-07-19,1018.0,23.0,4.1,14
2010-07-19,1017.7,23.6,4.1,15
2010-07-19,1017.4,23.8,4.2,16
2010-07-19,1017.1,23.6,4.0,17
2010-07-19,1016.9,22.9,3.9,18
2010-07-19,1016.9,21.8,3.7,19
2010-07-19,1017.0,19.9,3.3,20
2010-07-19,1017.4,18.7,3.4,21
2010-07-19,1017.5,17.9,3.3,22
2010-07-19,1017.6,17.1,3.2,23
2010-07-20,1017.6,16.3,3.2,00
2010-07-20,1017.7,15.7,2.9,01
2010-07-20,1017.7,15.2,2.8,02
2010-07-20,1017.8,14.8,2.6,03
2010-07-20,1017.9,14.3,2.5,04
2010-07-20,1018.1,14.0,2.5,05
2010-07-20,1018.4,14.7,2.7,06
2010-07-20,1018.6,15.6,2.9,07
2010-07-20,1018.8,16.7,3.1,08
2010-07-20,1018.8,17.7,3.2,09
2010-07-20,1018.7,18.8,3.4,10
2010-07-20,1018.7,20.1,3.6,11
2010-07-20,1018.5,21.3,3.9,12
2010-07-20,1018.3,22.3,3.9,13
2010-07-20,1018.0,23.1,4.1,14
2010-07-20,1017.7,23.7,4.1,15
2010-07-20,1017.3,23.9,4.2,16
2010-07-20,1017.1,23.7,4.0,17
2010-07-20,1016.9,23.1,3.9,18
2010-07-20,1016.9,21.9,3.7,19
2010-07-20,1017.0,20.1,3.3,20
2010-07-20,1017.3,18.8,3.3,21
2010-07-20,1017.5,17.9,3.3,22
2010-07-20,1017.5,17.2,3.2,23
2010-07-21,1017.6,16.3,3.2,00
2010-07-21,1017.6,15.8,2.9,01
2010-07-21,1017.7,15.2,2.8,02
2010-07-21,1017.7,14.8,2.5,03
2010-07-21,1017.8,14.3,2.4,04
2010-07-21,1018.0,14.0,2.4,05
2010-07-21,1018.3,14.7,2.6,06
2010-07-21,1018.5,15.7,2.8,07
2010-07-21,1018.7,16.7,3.1,08
2010-07-21,1018.7,17.8,3.1,09
2010-07-21,1018.6,18.9,3.4,10
2010-07-21,1018.6,20.2,3.6,11
2010-07-21,1018.4,21.4,3.8,12
2010-07-21,1018.1,22.4,3.9,13
2010-07-21,1017.8,23.3,4.1,14
2010-07-21,1017.5,23.8,4.1,15
2010-07-21,1017.2,24.1,4.2,16
2010-07-21,1016.9,23.8,4.0,17
2010-07-21,1016.7,23.2,3.8,18
2010-07-21,1016.7,22.1,3.6,19
2010-07-21,1016.9,20.2,3.3,20
2010-07-21,1017.2,18.9,3.3,21
2010-07-21,1017.3,18.1,3.3,22
2010-07-21,1017.4,17.3,3.2,23
2010-07-22,1017.5,16.4,3.2,00
2010-07-22,1017.5,15.8,2.9,01
2010-07-22,1017.5,15.3,2.7,02
2010-07-22,1017.6,14.8,2.5,03
2010-07-22,1017.7,14.4,2.4,04
2010-07-22,1017.9,14.1,2.4,05
2010-07-22,1018.2,14.7,2.6,06
2010-07-22,1018.4,15.7,2.8,07
2010-07-22,1018.6,16.8,3.0,08
2010-07-22,1018.6,17.9,3.1,09
2010-07-22,1018.5,19.1,3.4,10
2010-07-22,1018.5,20.3,3.6,11
2010-07-22,1018.3,21.5,3.8,12
2010-07-22,1018.1,22.6,3.9,13
2010-07-22,1017.8,23.3,4.1,14
2010-07-22,1017.5,23.9,4.1,15
2010-07-22,1017.1,24.2,4.2,16
2010-07-22,1016.9,23.9,4.0,17
2010-07-22,1016.7,23.3,3.8,18
2010-07-22,1016.7,22.1,3.6,19
2010-07-22,1016.8,20.2,3.3,20
2010-07-22,1017.1,18.9,3.3,21
2010-07-22,1017.3,18.1,3.3,22
